"county","MEDIAN_AGE","POVERTY_RATE","MEDIAN_HOUSEHOLD_INCOME","PCT_NO_HEALTHCARE","PCT_WITH_A_DISABILITY","PCT_SNAP_ASSISTANCE","AHOLD.DELHAIZE.USA.INC","ALBERTSONS.CO.INC","COSTCO.WHOLESALE.CORP","DOLLAR.GENERAL.CORP","DOLLAR.TREE.INC","KROGER.CO","LONE.STAR.FUNDS","MEIJER.INC","PUBLIX.SUPER.MARKETS.INC","TARGET.CORP","TRADER.JOE.S","WAKEFERN.FOOD.CORP.INC","WALMART.INC","WEGMANS.FOOD.MARKETS.INC","TOTAL_POPULATION"
" Beltrami County",36.6857142857143,0.1605978383521,61479.9285714286,0.0777119568674112,0.152778885441199,0.139376898977019,NA,NA,NA,0.0198363636363636,0.01009,NA,NA,NA,NA,0.17147,NA,NA,0.51449,NA,46033
" Ben Hill County",42.5,0.254667447146723,40456.6666666667,0.190104877828789,0.143485180494303,0.19227013358049,NA,NA,NA,0.0434,0.0252833333333333,NA,0.1748,NA,NA,NA,NA,NA,0.655116666666667,NA,17237
" Benewah County",46.85,0.147856266814626,50105.5,0.121146252348,0.212084574629886,0.124878143456986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9509
" Bennett County",25.75,0.351947939031786,37869,0.223811909883595,0.104541191100994,0.211154241117273,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3411
" Bennington County",46.85,0.116821688488914,68349.5,0.045581776653547,0.162387322516086,0.131915012202965,0.543483333333333,0.42118,NA,0.03293,0.032325,NA,NA,NA,NA,NA,NA,NA,0.262216666666667,NA,37235
" Benson County",31.5,0.293052699025941,53130,0.0737631050979647,0.151290674891412,0.213659365850554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6251,NA,6090
" Bent County",43.35,0.30281770803505,40994.5,0.0560914687288866,0.232820581433698,0.323426085278992,NA,NA,NA,0.1818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5861
" Benton County",38.3289308176101,0.120549377459129,73818.0503144654,0.0792558725239678,0.138378090484859,0.0984300627699528,NA,0.33779,0.0574588235294118,0.115131868131868,0.019501724137931,0.24371875,NA,0.15612,NA,0.0866481481481482,0.0671375,NA,0.519627731092437,NA,696330
" Benzie County",51.7833333333333,0.111601463893147,66060.1666666667,0.0598640731124764,0.170162521412113,0.0865705407834265,NA,NA,NA,0.0630166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17926
" Bergen County",42.3931034482759,0.0661887566611671,120430.532019704,0.069859280113064,0.0877141373462874,0.0553444071081388,0.308262745098039,0.241195588235294,0.224379166666667,0.02728,0.0348008620689655,NA,NA,NA,NA,0.2943075,0.110527272727273,0.383615492957746,0.345863157894737,0.4670875,952979
" Berkeley County",38.7369863013699,0.114080831990929,69576.6438356164,0.0875088287104631,0.163111252927119,0.101565886987992,0.29037619047619,NA,0.0624,0.0694376811594203,0.0263444444444444,0.3225,NA,NA,0.183336363636364,0.0953571428571429,NA,NA,0.464009523809524,NA,345266
" Berks County",40.0777777777778,0.132954274671608,71865.3018867925,0.0664188430993368,0.155070450362327,0.168586651686488,0.169127941176471,0.14,0.0971,0.0180947916666667,0.0234528735632184,NA,NA,NA,NA,0.143738636363636,NA,0.233905555555556,0.327958620689655,9e-04,430810
" Berkshire County",47.5475,0.0988915081006449,67754.075,0.0232908176959209,0.15201174700762,0.134857206849882,0.293228,NA,NA,0.0153269230769231,0.0131333333333333,NA,NA,NA,NA,0.11035,NA,NA,0.3393625,NA,129089
" Bernalillo County",39.578612716763,0.166481785901252,63446.5263157895,0.0842356280094857,0.154110251873241,0.170563090319909,NA,0.18349381443299,0.126092307692308,0.0235315217391304,0.0664687116564417,0.209948905109489,NA,NA,NA,0.164138028169014,0.03783,NA,0.478346616541353,NA,674919
" Berrien County",43.0677966101695,0.166582400858426,57862.2542372881,0.0815465516217832,0.171929962274584,0.156697490861712,0.61935,NA,NA,0.0439406779661017,0.0256142857142857,NA,NA,0.438934146341463,0.1491,0.117,NA,NA,0.3005,NA,172458
" Bertie County",45.8333333333333,0.284428605136243,34226,0.0985104391552632,0.395427261029159,0.314228960707463,0.49855,NA,NA,0.1207,0.0379666666666667,NA,NA,NA,NA,NA,NA,NA,0.455,NA,21434
" Bexar County",35.3220430107527,0.165530983836153,65263.4555256065,0.1622708624254,0.159574735898058,0.162141208350435,NA,NA,0.0941133333333333,0.0450938144329897,0.0415523961661342,NA,NA,NA,NA,0.168326724137931,0.0680592592592593,NA,0.495317741935484,NA,1990522
" Bibb County",36.7303571428571,0.269806797643777,47044.7924528302,0.133134470083244,0.256597699928604,0.24538839626297,NA,NA,NA,0.084275,0.0372019230769231,0.320604255319149,0.0187,NA,0.150811538461538,0.0682,NA,NA,0.361234693877551,NA,179123
" Big Horn County",34.95,0.220408461337551,50695.875,0.227332180036294,0.121027332563603,0.0852610931638256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24869
" Big Stone County",47.7666666666667,0.126437792936702,62662,0.0533519077134722,0.122882025445753,0.0636249825334825,NA,NA,NA,0.12505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5155
" Billings County",42.3,0.0960384153661465,71375,0.0560190703218117,0.0917759237187128,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839
" Bingham County",34.33,0.112316171163745,67635,0.113717174012029,0.163882941461283,0.111630180633939,NA,0.16255,NA,NA,0.0342,0.1522,NA,NA,NA,NA,NA,NA,0.6506125,NA,47540
" Black Hawk County",35.975,0.180965127626951,56209.2,0.046325856213326,0.169244242655512,0.152638118007109,NA,NA,NA,0.0229425,0.0216575,NA,NA,NA,NA,0.113006451612903,NA,NA,0.265221428571429,NA,135369
" Blackford County",43.375,0.186662578237428,46106.75,0.0542480498116321,0.209714036526403,0.149855945962488,NA,NA,NA,0.207025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12139
" Bladen County",43.9272727272727,0.2435429604483,38679.3,0.107989038411294,0.218403838860558,0.292291113583174,0.22851,NA,NA,0.106118181818182,0.03107,NA,NA,NA,NA,NA,NA,NA,0.31739,NA,30105
" Blaine County",44.1388888888889,0.137731482110641,60700.5,0.114935169883414,0.156921843578919,0.110257521358487,NA,0.606714285714286,NA,0.1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40064
" Blair County",43,0.147958665435685,54629.6842105263,0.0476139467781386,0.176870995499728,0.18358868566566,0.231577419354839,NA,NA,0.119373684210526,0.0404785714285714,NA,NA,NA,NA,0.08445,NA,NA,0.4916,NA,123132
" Blanco County",49.775,0.100686762421385,74670,0.145479757222062,0.167202179905924,0.0648217097405241,NA,NA,NA,0.151075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11313
" Bland County",47.9,0.119903440849436,54178,0.0501683287243522,0.191713747892662,0.0907779689606188,NA,NA,NA,0.5217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6278
" Bleckley County",36.425,0.196010336043068,45024.5,0.0932236995371058,0.25745456889369,0.237765227060198,0.2317,NA,NA,0.0317,0.03885,NA,NA,NA,NA,NA,NA,NA,0.7491,NA,12562
" Bledsoe County",44.25,0.203364041111461,58824.5,0.15711928917872,0.276192156037884,0.210125006080628,NA,NA,NA,0.39045,0.03345,NA,NA,NA,NA,NA,NA,NA,0.29425,NA,14863
" Blount County",43.5659574468085,0.113102352685228,60357.1777777778,0.100466928578009,0.15384023162169,0.106190872987678,0.0678421052631579,NA,NA,0.0961244444444444,0.0137363636363636,0.220008,0.2802,NA,0.087825,0.0942772727272727,NA,NA,0.410248387096774,NA,192926
" Blue Earth County",34,0.160873874039065,66199.6875,0.0389155288749089,0.105639178573994,0.0876970704259195,NA,NA,NA,0.1218,0.0106769230769231,NA,NA,NA,NA,0.164375,NA,NA,0.345244444444444,NA,68575
" Boise County",53.9,0.117271524922411,63382,0.157405261712209,0.14067143867291,0.0478244102648858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7549
" Bolivar County",36.3555555555556,0.335479688262765,37561.2222222222,0.151917154531233,0.306622853831152,0.271918077378721,NA,NA,NA,0.0909777777777778,0.0132875,0.3485875,NA,NA,NA,NA,NA,NA,0.3928625,NA,31301
" Bollinger County",44.6666666666667,0.140635365239694,50279.6666666667,0.0931339696093344,0.205221156703526,0.150818146467378,NA,NA,NA,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10758
" Bon Homme County",42.4,0.119931176554768,52952.5,0.0609213666704956,0.129028770863657,0.0760368125787752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7020
" Bond County",43,0.159830588373156,54729.2,0.0564798338837148,0.185141479556017,0.14918763827995,NA,NA,NA,0.21634,0.1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,23333
" Bonner County",49.35625,0.113738557300562,59210.6875,0.10131620694494,0.165816803250726,0.0813479834306412,NA,0.260290909090909,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,0.430255555555556,NA,46481
" Bonneville County",34.1083333333333,0.0946396925553245,68585,0.0912166483937785,0.141662014393288,0.101289029707163,NA,0.103460869565217,0.1785,NA,0.0201869565217391,0.0927882352941176,NA,NA,NA,0.0856733333333333,NA,NA,0.370695652173913,NA,121771
" Boone County",37.278813559322,0.134042744682037,71997.1101694915,0.0614866403323499,0.139809731269606,0.0884773459829042,NA,NA,0.129862962962963,0.0509849462365591,0.0227755319148936,0.383569014084507,NA,0.188045,NA,0.124143333333333,0.0253,NA,0.333628571428571,NA,555749
" Borden County",37.3,0.0236363636363636,68500,0.0545454545454545,0.161818181818182,0.0306122448979592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550
" Bosque County",46.5428571428571,0.142004636703875,59645.7142857143,0.157007719909801,0.194657353587417,0.124429590573601,NA,NA,NA,0.240657142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18275
" Botetourt County",47.0222222222222,0.0719334173093217,71911.2222222222,0.0578296558455755,0.124264436172756,0.041651238118947,0.17095,NA,NA,0.0306555555555556,0.0188428571428571,0.592975,NA,NA,NA,0.0876,NA,NA,0.17695,NA,33542
" Bottineau County",43.6,0.0870364870020308,70429.6666666667,0.0711635432339977,0.145249774253901,0.0771103782953832,NA,NA,NA,0.1049,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6442
" Boulder County",39.1269230769231,0.120639940251776,97207.5769230769,0.0484555067150707,0.0828256820166577,0.0650686384148168,NA,0.265988888888889,0.317330769230769,NA,0.017822,0.300508196721311,NA,NA,NA,0.0396971428571429,0.06583125,NA,0.275558333333333,NA,328713
" Boundary County",45.25,0.173550000379783,50877.5,0.171670049633603,0.169455458303081,0.111859735327128,NA,0.6934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11966
" Bourbon County",41.6384615384615,0.140854846423441,53226,0.0649851240000156,0.18786410279643,0.112023512741687,NA,NA,NA,0.0370769230769231,0.0360692307692308,0.0132,NA,NA,NA,NA,NA,NA,0.585133333333333,NA,34691
" Bowie County",38.9884615384615,0.178622245924825,58094.9230769231,0.136945752248288,0.14308911022197,0.118015737740968,NA,0.13156,NA,0.0524192307692308,0.022512,NA,NA,NA,NA,0.049095,NA,NA,0.587168,NA,92957
" Bowman County",42.95,0.0928932022542617,77750,0.0728279820820257,0.110305258621888,0.0530538302277433,NA,NA,NA,0.3276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3024
" Box Butte County",40.3666666666667,0.124538677483333,63862.3333333333,0.0919668072360982,0.123003813836255,0.0781356775440013,NA,0.354566666666667,NA,0.2266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10821
" Box Elder County",33.35,0.0716917978771816,70572.6666666667,0.0819700167330117,0.123073690941907,0.0764221790565391,NA,NA,NA,NA,0.0956083333333333,0.149471428571429,NA,NA,NA,NA,NA,NA,0.775214285714286,NA,56891
" Boyd County",42.775,0.180030571867651,55568.1875,0.0572244472123396,0.246140912573824,0.184340002915258,NA,NA,NA,0.0722625,0.0187071428571429,0.187978571428571,NA,NA,NA,NA,NA,NA,0.5838,NA,50259
" Boyle County",37.475,0.156098464960008,52867,0.0546296852951162,0.179107444007342,0.134303817443292,NA,NA,NA,0.045,0.0225125,0.223075,NA,NA,NA,NA,NA,NA,0.4913125,NA,34386
" Bracken County",41.3666666666667,0.165110813813259,65207,0.0371977717728499,0.147872913866279,0.125953760920687,NA,NA,NA,0.125333333333333,NA,0.2617,NA,NA,NA,NA,NA,NA,NA,NA,8394
" Bradford County",43.0333333333333,0.145547637046846,54521.8571428571,0.0789668414115665,0.155950502143311,0.139884937589845,NA,NA,NA,0.0892,0.03776875,NA,0.337333333333333,NA,NA,NA,NA,NA,0.501527272727273,NA,88161
" Bradley County",39.4766666666667,0.155593215540376,53798.7,0.112500413950546,0.204441356825427,0.165042917129287,0.0704388888888889,NA,NA,0.0587766666666667,0.0155384615384615,NA,NA,NA,0.126929411764706,0.105073333333333,NA,NA,0.390242307692308,NA,118442
" Branch County",42.4384615384615,0.119089581150284,58074.1538461538,0.0953721357575057,0.144359050690814,0.116268499852108,NA,NA,NA,0.112915384615385,0.01651,NA,NA,0.48014,NA,NA,NA,NA,0.41634,NA,44677
" Brantley County",41.84,0.171972360009167,37828.2,0.166487309451532,0.165696196889101,0.187215305447646,0.0542,NA,NA,0.2553,0.0409,0.1624,NA,NA,NA,NA,NA,NA,0.6127,NA,18072
" Braxton County",47.4,0.179825410455618,41610,0.0822384697029945,0.210730950176308,0.17534748785166,NA,NA,NA,0.0350333333333333,NA,0.653,NA,NA,NA,NA,NA,NA,0.46135,NA,12702
" Brazoria County",36.4679487179487,0.0730266584990938,91266.1153846154,0.134666964141085,0.102855784501708,0.0855264195401744,NA,0.112307692307692,0.197825,0.0435985714285714,0.022428813559322,0.256628571428571,NA,NA,NA,0.0909266666666667,NA,NA,0.404771428571429,NA,376781
" Brazos County",30.968253968254,0.261451165361966,56157.7419354839,0.129907112973531,0.111009496539254,0.103972804638719,NA,NA,NA,0.0591808510638298,0.0157076923076923,0.0648151515151515,NA,NA,NA,0.15571875,NA,NA,0.406924489795918,NA,242242
" Breathitt County",42.7142857142857,0.31715174160946,31305,0.034849359579921,0.324416587057436,0.324702726718183,NA,NA,NA,0.2233,NA,NA,NA,NA,NA,NA,NA,NA,0.7391,NA,13652
" Breckinridge County",42.9666666666667,0.196008344463632,52190.6666666667,0.0472583716002967,0.208171573949399,0.133211000442813,NA,NA,NA,0.238366666666667,NA,0.2555,NA,NA,NA,NA,NA,NA,0.40592,NA,20345
" Bremer County",39.1,0.0903166938413865,69997.25,0.025335616717873,0.114678511336703,0.0623067469643908,NA,NA,NA,0.0798833333333333,0.0251666666666667,NA,NA,NA,NA,NA,NA,NA,0.3037,NA,24863
" Brevard County",47.4896551724138,0.114370546994965,64913.4895104895,0.103194729874993,0.184728312383624,0.116429661773165,NA,NA,NA,0.0430832061068702,0.0281606299212598,NA,0.212067676767677,NA,0.408560144927536,0.166064150943396,NA,NA,0.386835922330097,NA,609625
" Brewster County",46.5333333333333,0.131542687623209,52142.3333333333,0.112314821348658,0.154109651936698,0.0996547793272134,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9501
" Briscoe County",47.9,0.193471337579618,38469,0.260663507109005,0.201421800947867,0.0897666068222621,NA,NA,NA,0.7606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1266
" Bristol County",40.9838028169014,0.121948433756656,77945.4295774648,0.0328897608419833,0.149387569677992,0.18562009230027,0.376595762711864,0.306888405797101,0.0913,0.0106028985507246,0.0294546218487395,NA,NA,NA,NA,0.115435714285714,NA,0.0883625,0.271672413793103,NA,631893
" Broadwater County",47.85,0.0828840556504802,59986.5,0.108604934216881,0.146945896898778,0.0976565067817779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6641
" Bronx County",36.1686980609418,0.255755280124665,50365.4913793103,0.0715550443491006,0.206335464853453,0.349168409102623,0.184341095890411,0.391316666666667,0.1969,0.01565,0.0540343434343434,NA,NA,NA,NA,0.371022727272727,NA,0.37336,NA,NA,1514814
" Brooke County",47.3125,0.119821310335653,50846.25,0.0582655895790043,0.176840535414176,0.163587800326781,NA,NA,NA,0.0761714285714286,0.068325,0.4522125,NA,NA,NA,NA,NA,NA,0.5373,NA,22603
" Brookings County",29.8714285714286,0.136245322611641,61497.7142857143,0.0583217501166241,0.0872597509956823,0.048831588108127,NA,NA,NA,0.02622,0.01326,NA,NA,NA,NA,NA,NA,NA,0.913457142857143,NA,34315
" Brooks County",41.9111111111111,0.279421989298185,34898.8888888889,0.187568450091952,0.234172348929837,0.194287673300468,0.16222,NA,NA,0.0948555555555556,0.050925,NA,0.1905,NA,0.156,0.0693,NA,NA,0.61615,NA,25839
" Broome County",41.2052631578947,0.212039463358714,54730.5714285714,0.0395464901796552,0.183383471642533,0.185953735457962,NA,NA,NA,0.0360625,0.0194333333333333,NA,NA,NA,NA,0.0744,NA,NA,0.173351515151515,0.145394117647059,198591
" Broomfield County",39.552380952381,0.0491158256966153,112677.80952381,0.0620552337021439,0.0847560272433124,0.0363087853890982,NA,0.141472727272727,0.1668375,NA,0.01985,0.300315,NA,NA,NA,0.166541666666667,NA,NA,0.26551875,NA,72697
" Broward County",42.6804819277108,0.125258188577205,71516.2372881356,0.137235240611066,0.13947713193275,0.144284033074538,NA,NA,0.21359696969697,0.0290228395061728,0.0418551495016611,NA,0.214033050847458,NA,0.525992415730337,0.23735,0.10580625,NA,0.418390625,NA,1934551
" Brown County",39.6685185185185,0.11909759338367,63572.1028037383,0.0743959786966018,0.139210829338236,0.106195963165262,NA,0.146969230769231,0.16756,0.0381304878048781,0.0200712643678161,0.350474074074074,NA,0.199040540540541,NA,0.10487027027027,NA,NA,0.364404545454545,NA,447566
" Brule County",39.55,0.148364824862196,61176.5,0.0845528439928154,0.148023767284783,0.0941241909385113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5247
" Brunswick County",53.3448979591837,0.107490019985995,66871.375,0.0770061416325215,0.182629546621241,0.118670759409562,0.286328260869565,NA,NA,0.100655319148936,0.0355567567567568,0.10448,NA,NA,0.261746666666667,NA,NA,NA,0.512417857142857,NA,149833
" Bryan County",36.8904761904762,0.142776530541397,62002.2380952381,0.158039769657525,0.195925086215273,0.121995221861008,0.1953375,0.27925,NA,0.169895,0.0262285714285714,0.22315,NA,NA,0.399216666666667,0.0518,NA,NA,0.756541666666667,NA,89087
" Buchanan County",40.5820512820513,0.173754833013936,53301.3846153846,0.110733943402384,0.200278149711828,0.147017847845371,NA,NA,NA,0.114325,0.0224258064516129,NA,NA,NA,NA,0.0523444444444444,NA,NA,0.504014814814815,NA,126758
" Buckingham County",42.95,0.150540626704874,50209.75,0.106667116828705,0.234142875473193,0.171992232852684,0.7134,NA,NA,0.17975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16832
" Bucks County",45.1546666666667,0.0571626826985031,105399.693333333,0.0402355214406825,0.116110364628049,0.0664655014234658,0.299437410071942,0.204652808988764,0.204625,0.0144367647058824,0.0295054263565891,NA,NA,NA,NA,0.149651219512195,0.0328,0.305305,0.167013513513514,0.398315384615385,660132
" Buena Vista County",39.6333333333333,0.0951063746841765,60274.3333333333,0.0595914776347485,0.108769740528572,0.103606281828125,NA,NA,NA,0.0266333333333333,0.01666,NA,NA,NA,NA,NA,NA,NA,0.4461,NA,20723
" Buffalo County",37.1555555555556,0.143835596638688,61480.6111111111,0.0904589409351259,0.129188769898712,0.110510012023002,NA,NA,NA,0.1018125,0.00739,NA,NA,NA,NA,0.06494,NA,NA,0.34161,NA,70973
" Bullitt County",41.6857142857143,0.1016991535819,68089.9523809524,0.0347964658615823,0.159532112889639,0.074770425259239,NA,NA,NA,0.06097,0.0226,0.455731578947368,NA,0.325066666666667,NA,NA,NA,NA,0.197605263157895,NA,81729
" Bulloch County",33.22,0.246342154657178,52100.6,0.123735235485135,0.172903598482956,0.159451793965475,0.0876058823529412,NA,NA,0.057945,0.0346722222222222,NA,NA,NA,NA,NA,NA,NA,0.562755555555556,NA,79635
" Bullock County",40.9,0.273301114395873,32443.25,0.10342183906391,0.245072668560244,0.290521834924998,NA,NA,NA,0.32995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10386
" Buncombe County",44.2907692307692,0.113162350239476,62818.34375,0.106494124589805,0.151198793309498,0.0857676422269891,0.07983125,NA,NA,0.0268161290322581,0.0156711111111111,0.0630794117647059,NA,NA,0.043795652173913,0.08352,0.0380771428571429,NA,0.316101923076923,NA,266981
" Bureau County",44.18,0.123531465905561,59325.8,0.0535947440142227,0.143055827322547,0.146572952090217,NA,NA,NA,0.08378,0.0682333333333333,NA,NA,NA,NA,0.00746666666666667,NA,NA,0.548544444444445,NA,33338
" Burke County",43.2827586206897,0.164251636892132,52961.5862068966,0.117175183308913,0.209189917249109,0.141178199277902,0.223295,NA,NA,0.133514814814815,0.0316954545454545,NA,NA,NA,NA,0.0014,NA,NA,0.454152380952381,NA,114237
" Burleigh County",38.8631578947368,0.0857780560865427,77124.2631578947,0.0524956679553373,0.125159772462636,0.0678689553520253,NA,NA,0.00562857142857143,NA,0.0279944444444444,NA,NA,NA,NA,0.174053846153846,NA,NA,0.497538888888889,NA,97895
" Burleson County",46.4,0.12887583578494,62708.2857142857,0.122121472322548,0.187298984347952,0.114788911631358,NA,NA,NA,0.0427857142857143,0.04944,NA,NA,NA,NA,NA,NA,NA,0.470583333333333,NA,17687
" Burlington County",41.694262295082,0.0668314378272634,97646.8842975207,0.0426875531615497,0.141499590236695,0.0614535716460559,0.3592,0.296166279069767,0.08704,0.0285077777777778,0.0386631578947368,NA,NA,NA,NA,0.216459615384615,0.0463222222222222,0.383586516853933,0.260714084507042,0.113690476190476,480255
